7618	Cora1_13	7.3	15.37	22.95	38.078	57.757
7618	Mald1_13	1.3	41.67	29.19	77.797	67.286
7618	Quea1_13	0.5	0.26	12.87	1.008	37.936
7618	Betv1_14	4.5	0.4	3.11	1.374	10.944
7618	Alng1_14	13.0	0.42	4.09	1.451	14.067
7618	Cora1_14	13.4	0.72	4.18	2.494	14.362
7618	Quea1_14	3.9	0.29	0.71	0.986	2.669
7618	Quea1_15	0.9	0.85	7.68	3.134	23.486
7618	Alng1_15	7.4	2.96	5.07	10.484	14.622
7618	Cora1_15	0.8	3.45	18.26	12.096	45.59
7618	Mald1_14	1.8	0.5	2.99	1.777	10.488
5068	Betv1_1	2.9	1.79	3.64	5.337	11.482
5068	Alng1_1	2.6	1.6	1.96	4.906	6.292
5068	Cora1_1	1.5	1.63	2.75	4.933	8.66
5068	Mald1_1	2.6	0.12	5.69	0.544	16.323
5068	Quea1_1	1.3	17.44	21.15	45.785	51.107
5068	Betv1_2	2.5	0.4	4.57	1.424	14.182
5068	Alng1_2	2.1	1.18	4.57	3.753	14.182
5068	Cora1_2	2.2	0.72	4.57	2.377	14.182
5068	Mald1_2	2.1	0.29	4.94	1.047	15.244
5068	Quea1_2	1.0	3.21	8.62	8.991	25.038
5068	Betv1_3	2.6	0.53	3.31	1.814	9.673
5068	Alng1_3	1.5	2.29	2.87	6.607	8.512
5068	Cora1_3	2.4	1.34	2.66	4.132	7.932
5068	Mald1_3	2.4	0.58	1.76	1.953	5.419
5068	Quea1_3	1.4	1.6	1.6	5.157	5.157
5068	Betv1_4	2.8	1.1	11.35	4.149	31.477
5068	Alng1_4	2.7	3.03	14.08	10.709	37.532
5068	Cora1_4	2.4	0.95	8.34	3.559	24.333
5068	Mald1_4	1.8	0.2	10.5	0.801	29.558
5068	Quea1_4	2.1	0.34	3.81	1.312	12.011
5068	Betv1_5	1.8	0.68	18.3	2.4	43.689
5068	Alng1_5	1.1	0.68	18.3	2.4	43.689
5068	Cora1_5	2.6	2.47	34.06	8.369	66.858
5068	Mald1_5	1.9	5.08	8.25	14.088	22.669
